Latitude,Longitude,crime_hour
41.716471293,-87.55099376,20
41.733840202,-87.639907164,16
41.868231689,-87.704990026,22
41.880685543,-87.729107748,21
41.894507107,-87.711406242,13
41.986392486,-87.656700734,18
41.792464931,-87.620789905,0
41.737007046,-87.660665875,10
41.864284151,-87.729298911,12
41.76617713,-87.635955794,19
41.908444923,-87.752236623,13
41.750475661,-87.605217784,13
41.8857505,-87.628329355,6
41.959009912,-87.682164298,20
41.792464931,-87.620789905,4
41.763713079,-87.565430089,0
41.721840482,-87.617277592,4
41.660503798,-87.644983536,8
41.923834914,-87.80513993,17
41.928473843,-87.696634199,2
41.989243623,-87.665119726,12
41.657199195,-87.601819564,23
41.878123916,-87.633208786,13
41.938859279,-87.793280189,18
41.898767916,-87.624116333,13
41.79329893,-87.66456619,22
41.825264122,-87.707890549,21
41.758711125,-87.680535346,19
41.860066967,-87.720117178,10
41.757630995,-87.585708249,12
41.908243951,-87.710244288,13
41.898767916,-87.624116333,13
41.783276387,-87.623784561,19
41.72967226,-87.651946315,21
41.962619937,-87.660982116,20
41.959358352,-87.708823745,23
41.733088802,-87.552711915,11
41.748952187,-87.578369823,3
41.769496324,-87.670011543,20
41.845558691,-87.696036634,12
41.781300844,-87.78414755,0
41.891412551,-87.647934597,17
41.795991039,-87.630542489,15
41.963521761,-87.724229666,16
41.76735205,-87.623912407,23
41.686258153,-87.628919003,11
41.779488407,-87.663408151,12
41.867595589,-87.69959933,17
41.81510752,-87.66878543,14
41.731986505,-87.637424836,1
41.854092862,-87.669784187,5
41.759693428,-87.584669047,3
41.892309737,-87.712562452,10
41.744537015,-87.689330489,11
41.721840482,-87.617277592,17
41.7702494,-87.674501744,13
41.795991039,-87.630542489,15
41.894824927,-87.631788635,12
41.906797102,-87.671861659,18
41.881693864,-87.652323905,9
41.866184447,-87.724343127,20
41.881137332,-87.745301369,0
41.89318177,-87.6345943,2
41.77143599,-87.636085795,8
41.859379458,-87.666194455,23
41.888993854,-87.626934833,4
41.925766102,-87.736638317,13
41.906132511,-87.670825222,22
41.937347142,-87.65888071,20
41.859723237,-87.639004025,10
41.887146944,-87.681693688,5
41.74330766,-87.647152195,8
41.656695645,-87.5483693,18
41.816765361,-87.692011723,13
41.760307422,-87.611135981,19
42.018563914,-87.665832222,17
41.906132511,-87.670825222,20
41.710137011,-87.630786224,11
41.93812147,-87.731546628,20
41.988341219,-87.65676102,21
41.871906261,-87.701991038,20
41.895492548,-87.712976061,12
41.720189815,-87.56687155,13
41.768054437,-87.569117315,20
41.707967638,-87.608909451,15
41.880992442,-87.704486793,18
41.76551076,-87.60507347,16
41.720189815,-87.56687155,21
41.825169629,-87.619209296,1
41.7702494,-87.674501744,13
41.880716129,-87.726581034,15
41.909143996,-87.695735214,0
42.018594141,-87.665839266,22
41.878521008,-87.72559567,3
41.882074512,-87.626753998,3
41.801387861,-87.616143248,17
41.992260867,-87.681104494,7
41.905147055,-87.726379155,15
41.866184447,-87.724343127,12
41.739332692,-87.730082896,10
41.966660044,-87.70418185,16
41.763434915,-87.575198088,16
41.893623014,-87.765347251,3
41.892843826,-87.711356267,11
41.919006711,-87.725582783,7
41.781337741,-87.610826718,12
41.855838254,-87.717588081,22
41.880992442,-87.704486793,19
41.774322836,-87.596061639,20
41.782438808,-87.654574146,0
41.981441762,-87.668408442,10
41.893623014,-87.765347251,8
41.795991039,-87.630542489,18
41.919593101,-87.674187666,12
41.765760427,-87.688165241,2
41.893623014,-87.765347251,2
41.757630995,-87.585708249,23
41.762034341,-87.570075766,6
41.865974993,-87.693392508,20
41.804168152,-87.655984335,0
41.896163599,-87.748285612,9
41.978674801,-87.822597675,14
41.752920028,-87.563828953,16
41.784679868,-87.649772879,19
41.963394169,-87.71321129,20
41.899811237,-87.689410946,19
41.767148983,-87.567493189,0
41.894824927,-87.631788635,2
41.701107103,-87.634209514,1
41.730751786,-87.602539023,17
41.952628267,-87.759588697,16
41.792464931,-87.620789905,22
41.89318177,-87.6345943,0
41.989243623,-87.665119726,17
41.664015524,-87.633000603,13
41.829753522,-87.671606031,13
41.793451822,-87.707781864,19
41.752920028,-87.563828953,4
41.82376346,-87.622570927,8
41.74792601,-87.663373604,9
41.88777543,-87.670673381,15
41.859670517,-87.662454432,14
42.019371503,-87.671181992,17
41.979979287,-87.836581415,9
41.855838254,-87.717588081,16
41.798538563,-87.664702422,18
41.878521008,-87.72559567,23
41.749681142,-87.673117976,20
41.766679942,-87.634700375,11
41.817506771,-87.623054656,0
41.893623014,-87.765347251,12
41.891412551,-87.647934597,16
41.837851739,-87.713393614,17
41.888993854,-87.626934833,14
41.705194815,-87.703760161,18
41.902029991,-87.693098736,6
41.751505533,-87.583994603,11
41.803922348,-87.616386396,20
41.757630995,-87.585708249,0
41.87926429,-87.743945195,19
41.699403785,-87.605622083,8
41.79329893,-87.66456619,19
41.770198598,-87.626700053,20
41.703226798,-87.609995353,23
41.906797102,-87.671861659,22
41.733088802,-87.552711915,2
41.80819279,-87.699528565,22
41.893714692,-87.665587505,18
41.764977109,-87.623286109,13
41.884180033,-87.684048419,15
41.906242849,-87.633000828,10
41.932061133,-87.774778393,20
41.757630995,-87.585708249,18
41.780006094,-87.604638171,23
41.863873174,-87.704371893,11
41.750475661,-87.605217784,11
41.739716921,-87.722813418,7
41.925512424,-87.645192205,17
41.720661308,-87.538913691,16
41.778811931,-87.661761688,21
41.916973864,-87.742529152,20
41.744151668,-87.62434741,13
41.930015943,-87.782006508,11
41.878123916,-87.633208786,13
41.898767916,-87.624116333,9
41.863515528,-87.725095341,9
41.751505533,-87.583994603,21
41.781203314,-87.615649592,4
41.770597847,-87.713953616,6
41.867097632,-87.723702988,11
41.865213688,-87.727590376,10
41.898767916,-87.624116333,14
41.99355232,-87.682367785,15
41.888993854,-87.626934833,10
41.898767916,-87.624116333,14
41.726457034,-87.627578883,17
41.878123916,-87.633208786,13
41.756306932,-87.563894781,19
41.801443247,-87.655547249,23
41.956542569,-87.700762983,12
41.86162732,-87.736045588,12
41.749873967,-87.552860394,10
41.916623225,-87.695951033,10
41.795991039,-87.630542489,16
41.888993854,-87.626934833,18
41.847361883,-87.719761396,20
41.987943246,-87.658148268,9
41.928338532,-87.806407358,0
41.884431534,-87.642037996,4
41.883007148,-87.685312534,11
41.89318177,-87.6345943,2
41.805160734,-87.61386748,9
41.793679469,-87.66299636,20
41.97397403,-87.659803597,14
41.888993854,-87.626934833,15
42.003592157,-87.667809936,19
41.751505533,-87.583994603,23
41.824844967,-87.633789553,22
41.744151668,-87.62434741,3
41.883111059,-87.747031272,3
41.931831855,-87.723770522,8
41.855838254,-87.717588081,13
41.906797102,-87.671861659,17
41.906797102,-87.671861659,19
41.973736379,-87.844290113,23
41.947219951,-87.752057391,18
41.926502726,-87.773375351,1
41.765202009,-87.567714282,7
41.859799121,-87.643856169,10
41.865483929,-87.706859903,13
41.82376346,-87.622570927,10
41.898767916,-87.624116333,21
41.796074768,-87.73182114,18
41.67574971,-87.617752105,2
41.79329893,-87.66456619,9
41.845299973,-87.623382252,23
41.796936817,-87.663446505,16
41.744151668,-87.62434741,18
41.891412551,-87.647934597,18
41.77857063,-87.69947203,22
41.699403785,-87.605622083,22
41.699403785,-87.605622083,21
41.752415828,-87.647121163,3
41.878113223,-87.634156272,10
41.787670818,-87.64741635,23
41.730094592,-87.549461987,17
41.883209085,-87.633223046,18
41.891412551,-87.647934597,17
41.949696878,-87.752924502,10
41.880716129,-87.726581034,10
41.973736379,-87.844290113,14
41.795991039,-87.630542489,12
41.852884193,-87.622791854,13
41.830490151,-87.646100807,16
41.868283689,-87.700466331,18
41.67574971,-87.617752105,12
41.899811237,-87.689410946,17
41.781203314,-87.615649592,18
41.786399399,-87.693898477,23
41.868972961,-87.656743524,8
41.767664563,-87.656610393,9
41.989243623,-87.665119726,11
41.775015522,-87.683530209,9
41.859877252,-87.71036164,12
41.757630995,-87.585708249,13
41.816635008,-87.690784088,15
41.988341219,-87.65676102,9
41.866739694,-87.677175972,8
41.906797102,-87.671861659,23
41.726150835,-87.572709607,0
41.783446865,-87.608452772,12
41.949696878,-87.752924502,5
41.87926429,-87.743945195,17
41.768965054,-87.568219399,12
41.826412478,-87.641125201,0
41.792464931,-87.620789905,21
41.910860038,-87.651933148,15
41.899114936,-87.715519577,15
41.880354393,-87.627731367,15
41.856209835,-87.712695108,16
41.750967358,-87.624158809,9
41.726956515,-87.596112561,12
41.888658426,-87.748890295,10
41.942133665,-87.813005545,8
41.949696878,-87.752924502,6
41.957680319,-87.784271853,10
41.899364679,-87.688078389,2
41.906797102,-87.671861659,15
41.731986505,-87.637424836,19
41.757630995,-87.585708249,1
41.702649476,-87.64513112,23
41.757630995,-87.585708249,10
41.842912086,-87.623320571,9
41.744991196,-87.717614993,15
41.868972961,-87.656743524,22
41.845555442,-87.696440379,22
41.935228634,-87.721084643,8
41.887907597,-87.746414499,19
41.993158164,-87.65831019,1
41.783080724,-87.620549159,7
41.777439045,-87.728831355,17
41.860066967,-87.720117178,22
41.704423032,-87.624036976,0
41.880992442,-87.704486793,1
41.869899828,-87.71861335,1
41.912443933,-87.668397612,5
41.751505533,-87.583994603,12
41.924250576,-87.745545036,21
41.672002853,-87.622482364,4
41.750200967,-87.611263932,22
41.806159473,-87.643819065,10
41.701356382,-87.606273857,11
41.806159473,-87.643819065,11
41.738601858,-87.55388725,11
41.748066086,-87.633018647,11
41.758753595,-87.587425173,15
41.868972961,-87.656743524,16
41.773085006,-87.568335406,0
41.749873967,-87.552860394,16
41.74308791,-87.662452868,18
41.77857063,-87.69947203,21
41.757630995,-87.585708249,23
41.889582108,-87.626649232,0
41.91839675,-87.672778029,18
41.888664236,-87.714893113,23
41.781203314,-87.615649592,10
41.752920028,-87.563828953,8
41.938859279,-87.793280189,9
41.811155434,-87.705309714,15
41.7702494,-87.674501744,17
41.746779559,-87.658797592,1
41.757630995,-87.585708249,1
41.751492182,-87.668324248,0
41.896705603,-87.626115246,8
41.973713091,-87.676336545,18
41.752522726,-87.733393341,4
41.78366949,-87.594718935,9
41.76551076,-87.60507347,16
41.888999889,-87.716582946,9
41.781414696,-87.604328907,13
42.005663837,-87.820711458,12
41.798011899,-87.616063534,17
41.910860038,-87.651933148,8
41.752920028,-87.563828953,16
41.968106381,-87.679166724,13
41.906797102,-87.671861659,14
41.780311146,-87.611663179,16
41.898767916,-87.624116333,12
41.970268463,-87.741823647,3
41.880992442,-87.704486793,18
41.86162732,-87.736045588,7
41.795991039,-87.630542489,12
41.721840482,-87.617277592,21
41.917261979,-87.71847869,3
41.880992442,-87.704486793,22
41.99355232,-87.682367785,12
41.917261979,-87.71847869,3
41.724949531,-87.656164985,13
41.996986268,-87.662985961,18
41.970843623,-87.780698476,18
41.963394169,-87.71321129,1
41.898158786,-87.637588738,22
41.81241136,-87.613907396,23
41.867595589,-87.69959933,1
41.87794002,-87.647759117,3
41.801458378,-87.654391797,14
41.785951755,-87.692362905,22
41.677973234,-87.627168089,11
41.766206467,-87.57975843,4
41.701315071,-87.626931073,7
41.795991039,-87.630542489,10
41.763990085,-87.690565528,11
41.930344048,-87.68852331,20
41.895586679,-87.634751735,18
41.749873967,-87.552860394,10
42.015481761,-87.668120213,15
41.750468733,-87.655673301,13
41.779201821,-87.687645566,11
41.773085006,-87.568335406,7
42.019371503,-87.671181992,19
41.728319713,-87.545149736,21
41.89036442,-87.628021535,5
41.883007148,-87.685312534,13
41.976154131,-87.686741144,0
41.728319713,-87.545149736,22
41.751505533,-87.583994603,22
41.757630995,-87.585708249,1
41.740273626,-87.671682748,16
41.674303355,-87.619503138,12
41.885067026,-87.666907806,9
41.888993854,-87.626934833,13
41.721840482,-87.617277592,18
41.901861668,-87.72627803,15
41.782432777,-87.714235716,16
41.855838254,-87.717588081,18
41.781414696,-87.604328907,10
41.963394169,-87.71321129,18
41.789371698,-87.705885404,21
41.768599207,-87.660618203,22
41.679745623,-87.631574466,1
41.89484426,-87.630462495,23
41.773085006,-87.568335406,20
41.739332692,-87.730082896,17
41.728737429,-87.586739412,19
41.897492085,-87.758117377,20
41.935228634,-87.721084643,17
41.775015522,-87.683530209,19
41.819960359,-87.692621859,14
41.791740615,-87.654813389,2
41.751750447,-87.650133356,20
41.767148983,-87.567493189,3
41.938570422,-87.766933312,3
41.868972961,-87.656743524,22
41.896563561,-87.67707279,22
41.860066967,-87.720117178,1
41.76735205,-87.623912407,9
41.753317118,-87.657035985,14
41.773085006,-87.568335406,17
41.86944727,-87.654807324,16
41.728074176,-87.617054509,15
41.888993854,-87.626934833,11
41.793129208,-87.692566435,15
41.932651187,-87.653197025,1
41.883007148,-87.685312534,16
41.791740615,-87.654813389,2
41.743418384,-87.577339032,11
41.907721605,-87.665173377,0
41.856209835,-87.712695108,18
41.898767916,-87.624116333,8
41.663167176,-87.646587412,21
41.987298847,-87.790101249,1
41.859723237,-87.639004025,0
41.976454319,-87.901364605,22
41.883007148,-87.685312534,12
41.938570422,-87.766933312,20
41.756381022,-87.563893896,16
41.730751786,-87.602539023,9
41.86390688,-87.708031716,11
41.966565643,-87.715092603,12
41.76735205,-87.623912407,10
41.935228634,-87.721084643,15
41.757630995,-87.585708249,23
41.773085006,-87.568335406,4
41.959009912,-87.682164298,5
41.89318177,-87.6345943,1
41.796771117,-87.708552732,12
41.762275812,-87.666174971,8
41.826363218,-87.632998863,15
41.792464931,-87.620789905,18
41.766236307,-87.577199505,5
41.737676653,-87.604853085,20
41.795991039,-87.630542489,17
41.89983415,-87.723777401,19
41.935228634,-87.721084643,18
41.746473315,-87.648778489,14
41.880685543,-87.729107748,21
41.757308974,-87.631232233,1
41.663299744,-87.632631406,15
41.794321756,-87.644004633,23
41.87775797,-87.725569852,14
41.873880295,-87.760256803,19
41.763990085,-87.690565528,17
41.763990085,-87.690565528,16
41.806814664,-87.752917528,9
41.888993854,-87.626934833,9
41.808691087,-87.61143644,16
41.899899017,-87.722557272,0
41.869006854,-87.684007397,20
41.699403785,-87.605622083,13
42.018959084,-87.693296136,16
41.9173098,-87.71460927,21
41.934422689,-87.736888404,17
41.854092862,-87.669784187,19
41.854092862,-87.669784187,13
41.820646175,-87.684753013,18
41.764977109,-87.623286109,9
41.935333469,-87.655252397,20
41.846399182,-87.699643405,17
41.795991039,-87.630542489,12
41.944147978,-87.656662392,23
41.757630995,-87.585708249,16
41.890254373,-87.752981802,22
41.987298847,-87.790101249,23
41.759498301,-87.615147453,12
41.69331339,-87.642407676,10
41.766988136,-87.575101271,13
41.654798419,-87.537465812,14
41.89542474,-87.720278586,18
41.879656374,-87.734331783,10
41.797022081,-87.674392638,11
42.007824765,-87.670841822,4
41.92975312,-87.643051915,0
41.773085006,-87.568335406,22
41.895721019,-87.767855681,9
41.779201821,-87.687645566,10
41.805125368,-87.718847806,12
41.795991039,-87.630542489,20
41.751427982,-87.591497227,1
41.744151668,-87.62434741,13
41.999343695,-87.66066924,14
41.726808286,-87.596106929,18
41.76359106,-87.566472526,21
41.798011899,-87.616063534,9
41.883209085,-87.633223046,12
41.850959068,-87.718633233,13
41.883209085,-87.633223046,12
41.908240356,-87.710593325,16
41.962705804,-87.653197365,20
41.816635008,-87.690784088,23
41.920626013,-87.742980487,0
41.882111237,-87.774365348,5
41.906797102,-87.671861659,23
41.795991039,-87.630542489,12
41.79329893,-87.66456619,13
41.795991039,-87.630542489,18
41.724175323,-87.66031619,12
41.757630995,-87.585708249,22
41.906797102,-87.671861659,4
41.80761384,-87.613385208,21
41.783717555,-87.692300826,9
41.852872798,-87.710157994,16
41.848916578,-87.708827367,0
41.892570819,-87.65582976,21
41.92975312,-87.643051915,9
41.757630995,-87.585708249,8
41.878123916,-87.633208786,17
41.89484426,-87.630462495,21
41.743914148,-87.68398314,18
41.906132511,-87.670825222,1
41.935272584,-87.803887858,23
41.744991196,-87.717614993,13
41.757630995,-87.585708249,12
41.888993854,-87.626934833,10
41.815883314,-87.664386312,18
41.750783787,-87.602744291,10
41.906797102,-87.671861659,16
42.00824552,-87.670046374,14
41.757630995,-87.585708249,16
41.845421395,-87.719706535,18
41.859723237,-87.639004025,23
41.935228634,-87.721084643,14
41.898767916,-87.624116333,20
41.764977109,-87.623286109,13
41.867595589,-87.69959933,21
41.781203314,-87.615649592,16
41.86011276,-87.712804207,17
41.896319394,-87.652109777,8
41.757630995,-87.585708249,0
41.761917295,-87.700299382,14
41.970843623,-87.780698476,9
41.830490151,-87.646100807,12
41.910368065,-87.684007199,23
41.808423306,-87.682836912,13
41.887111513,-87.701378616,14
41.889582108,-87.626649232,18
41.885112119,-87.624484053,18
41.658721279,-87.599076027,19
41.765760427,-87.688165241,19
41.728074176,-87.617054509,18
41.748442996,-87.601466245,0
41.87285385,-87.632576028,14
41.706207875,-87.626877516,19
41.826363218,-87.632998863,14
41.718802475,-87.645574172,15
41.795991039,-87.630542489,16
41.885346397,-87.709809466,20
41.751065032,-87.682873958,21
41.742620765,-87.643806725,22
41.798538563,-87.664702422,20
41.884152048,-87.672884839,14
41.989243623,-87.665119726,12
41.891018778,-87.634055949,16
41.964921091,-87.708361279,16
41.898767916,-87.624116333,17
41.943008481,-87.742024215,19
41.76617713,-87.635955794,19
41.953605409,-87.653095607,22
41.795991039,-87.630542489,22
41.869507545,-87.643733495,12
41.730570189,-87.67991544,14
41.914842718,-87.648378365,14
41.846399182,-87.699643405,15
41.766988136,-87.575101271,20
41.771685949,-87.702102281,23
41.861835803,-87.715283861,15
41.773085006,-87.568335406,7
41.860066967,-87.720117178,9
41.932651187,-87.653197025,10
41.935228634,-87.721084643,14
41.906132511,-87.670825222,16
41.781414696,-87.604328907,13
41.880354393,-87.627731367,19
41.847596951,-87.734663977,22
